distance,angle,under_pressure,follows_dribble,one_on_one,first_time,defenders_between,Corner,Free Kick,Open Play,Penalty,Backheel,Diving Header,Half Volley,Lob,Normal,Overhead Kick,Volley,Head,Other,preferred_foot,not_preferred_foot,goal
20.756203891848823,0.3357556640885208,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
20.808652046684813,0.206360021049244,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
17.93376703316958,0.1854605438488953,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
21.09502310972898,0.3209242928669008,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
16.086329600005097,0.3802893781108182,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22.56102834535696,0.3141745390407178,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
21.54065922853801,0.1292344730510747,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
14.317821063276352,0.2253296297373543,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
14.111342955225776,0.3990713025411887,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24.568679248181013,0.2767207318483439,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.913543776789006,0.1348922428625215,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
14.07195793057953,0.3392273361378828,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17.0,0.379123823171158,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
14.071602609511118,0.3740563276110178,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
15.264337522473747,0.4089005192448115,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
12.425779653607258,0.5719510290929699,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
36.27147639675011,0.1882995029847532,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14.041723540933283,0.330022879383668,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
16.031219541881402,0.3028909455403868,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
19.720294115453758,0.3112043342349096,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
13.99428454762872,0.4487073253388839,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
13.482581355215329,0.2834212531480522,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22.5523834660552,0.2942253736643808,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
14.71767644704829,0.4379461565760496,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
29.88143236192001,0.2281644848114566,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28.00660636349932,0.2231393091391396,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.484806264830056,0.445910504519698,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
21.912781658201222,0.1844947233357843,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
28.44011251735829,0.2068148006999385,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7.387827826905555,0.7919064590731809,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
