player,team,distance,angle,under_pressure,follows_dribble,one_on_one,first_time,defenders_between,Corner,Free Kick,Open Play,Penalty,Backheel,Diving Header,Half Volley,Lob,Normal,Overhead Kick,Volley,Head,Other,preferred_foot,not_preferred_foot,goal
Andrés Iniesta Luján,Barcelona,16.428329190760692,0.4236107818344808,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thierry Henry,Barcelona,15.65886330485071,0.4215330099052381,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Samuel Eto'o Fils,Barcelona,13.805795884337849,0.34134488786621475,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,9.812746812182608,0.7133612816134529,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,4.981967482832455,1.1043885696151166,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Daniel Alves da Silva,Barcelona,31.480311307228202,0.18577213256776978,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,17.09883036935567,0.36584339388895626,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Bojan Krkíc Pérez,Barcelona,14.610270360263705,0.470485037077942,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,15.726728839781014,0.29754655412678155,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,12.731849826321392,0.32742806011771475,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,36.449691356717956,0.19935350952251077,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,24.48060456769808,0.2901671109127288,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,38.127811371753296,0.17455594285980655,0,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,32.20636583037583,0.20100777952204332,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,23.901882771028724,0.2207061684014134,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Seydou Kéita,Barcelona,27.638379113110087,0.23733295005740065,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Xavier Hernández Creus,Barcelona,21.48487840319325,0.3097972382966889,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Samuel Eto'o Fils,Barcelona,11.901680553602509,0.5966166645004258,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,10.694391053257783,0.5981607144968957,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Samuel Eto'o Fils,Barcelona,12.500000000000002,0.5400661244754738,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,8.060397012554661,0.8424974797903562,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Xavier Hernández Creus,Barcelona,26.512072721686625,0.274247687525237,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thierry Henry,Barcelona,25.112745767836703,0.18407807491931927,0,0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,17.296531444194233,0.4128382950374878,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,17.114321488157216,0.35373581278568794,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,8.765842800324448,0.7327806162652144,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Thierry Henry,Barcelona,23.740682382779138,0.24883371430398887,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,20.248456731316587,0.3040355781328673,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thierry Henry,Barcelona,15.929846201391902,0.4030157999134122,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,10.554619841567014,0.6604220805926763,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,16.03776792449622,0.38765007976937005,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Thierry Henry,Barcelona,21.600462958001618,0.2634736807957409,0,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,22.065810658119947,0.2322574017528002,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Nikita Parris,England Women's,13.260844618650804,0.309628075251156,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Ellen White,England Women's,13.591173606425608,0.30622678767505057,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Francesca Kirby,England Women's,23.74384130674731,0.20457796959913957,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Nikita Parris,England Women's,11.090987332063813,0.3222584308164038,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Ellen White,England Women's,5.47813836992093,1.1520710599880357,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Nikita Parris,England Women's,15.142654985173504,0.0912861001037982,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Ellen White,England Women's,18.409780009549266,0.3768524119625378,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Nikita Parris,England Women's,12.000416659433121,0.5920397733973555,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Georgia Stanway,England Women's,19.557607215607952,0.25045820475146274,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Georgia Stanway,England Women's,17.682194433949643,0.3961527397591138,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Vivianne Miedema,Netherlands Women's,24.44994887520218,0.2735398148876889,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Vivianne Miedema,Netherlands Women's,7.955501241279523,0.8462086344739537,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Vivianne Miedema,Netherlands Women's,12.615070352558483,0.5606184628662314,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Vivianne Miedema,Netherlands Women's,20.106217943710845,0.3167037499175889,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,22.37856116911899,0.2972941270018248,0,0,0,0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,17.910890541790483,0.3556736834864423,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Samuel Eto'o Fils,Barcelona,4.920365840057016,1.1131996831428386,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Daniel Alves da Silva,Barcelona,26.001730711627637,0.24671399368178154,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,14.960280746028793,0.4560330818929735,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Samuel Eto'o Fils,Barcelona,21.01547049199708,0.2397245806351713,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Daniel Alves da Silva,Barcelona,8.989438247187637,0.41884405140656716,0,0,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,31.04206823006483,0.16713339077601896,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,21.085065804972007,0.3318764837197544,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Xavier Hernández Creus,Barcelona,23.941595602632667,0.30170802130210855,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,25.25490051455361,0.2677318875336735,0,0,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Sergio Busquets i Burgos,Barcelona,10.217631819555836,0.48804178121664754,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Samuel Eto'o Fils,Barcelona,21.40093455903269,0.32698529896890244,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,29.02705634403874,0.20540386542079722,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Bojan Krkíc Pérez,Barcelona,29.066303514551006,0.2099146085559586,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Bojan Krkíc Pérez,Barcelona,18.453184007102955,0.3905801676429848,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,23.937627284256887,0.257098176202898,0,0,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,23.7008438668331,0.3064190110556144,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Thierry Henry,Barcelona,26.670020622414224,0.23374137285451085,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,30.922645423702036,0.2207235372312836,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Rafael Márquez Álvarez,Barcelona,29.15647440964014,0.23775303584914614,0,0,0,0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,25.33396929026322,0.24539258464442681,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,7.930952023559337,0.6647151052207143,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,6.307138812488595,0.6429114089533705,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Thierry Henry,Barcelona,16.063934760823706,0.31524939597529167,1,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,14.724808997063429,0.3422233877679469,1,0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
Seydou Kéita,Barcelona,12.813274366843164,0.5524896257465768,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,23.49489306211033,0.2399160211830052,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,8.414867794564577,0.8196448003517429,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
Daniel Alves da Silva,Barcelona,28.24623868765539,0.13357103229210776,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Zlatan Ibrahimović,Barcelona,17.78819833485111,0.39172741932170074,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,17.307223925286223,0.4166494294164864,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,28.328254446753334,0.24977527507178535,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thierry Henry,Barcelona,10.332473082471592,0.5019347515278003,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,10.24158190906073,0.6345099537568851,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Thierry Henry,Barcelona,26.273180241455357,0.21506941156097487,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thierry Henry,Barcelona,21.920994502987316,0.21894709021244274,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,19.88491890855982,0.27278529113307165,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Zlatan Ibrahimović,Barcelona,16.757386431063768,0.2260069012536736,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Zlatan Ibrahimović,Barcelona,30.242354405700627,0.240548758883505,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,33.53937983922779,0.18426200697899395,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,19.990497742677643,0.24335968792180435,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thierry Henry,Barcelona,17.21423829276219,0.41868281750208897,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Xavier Hernández Creus,Barcelona,30.04080558174165,0.23360307460073373,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,12.354756169184398,0.516368599239942,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Daniel Alves da Silva,Barcelona,29.854312921251427,0.24354679618003705,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,13.243866504914644,0.35482707469501207,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Thierry Henry,Barcelona,6.862215385719107,0.7958180017295267,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,17.935997323817823,0.36096941717444525,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Xavier Hernández Creus,Barcelona,16.83151805393679,0.4252761608668877,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,22.68082890901476,0.31231548267128584,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Thierry Henry,Barcelona,23.88493248891443,0.20343797154421875,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,27.46069918993324,0.23941869296582027,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,23.605296015936755,0.3075854072250576,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Sergio Busquets i Burgos,Barcelona,21.601157376399993,0.32119548264388187,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Thierry Henry,Barcelona,17.439323381370045,0.4107917228286418,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Daniel Alves da Silva,Barcelona,23.809661904361427,0.2989064574796727,0,0,0,1,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,17.361163555476338,0.40997650353436377,1,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thierry Henry,Barcelona,6.200806399171,1.0663778327737663,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,21.788299612406657,0.2957143461471037,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Gerard Piqué Bernabéu,Barcelona,12.701574705523718,0.5284825422424292,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Thierry Henry,Barcelona,11.271202242884298,0.32319541894692716,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,19.241621553289107,0.35370824527137495,0,0,0,0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Bojan Krkíc Pérez,Barcelona,28.700174215499114,0.25367997224191313,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thierry Henry,Barcelona,8.841379982785497,0.6261593076373531,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Bojan Krkíc Pérez,Barcelona,24.535892076710805,0.2900467002085823,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Seydou Kéita,Barcelona,10.295630140987003,0.6785514578907266,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,12.000416659433121,0.5920397733973555,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
Rafael Márquez Álvarez,Barcelona,7.582216034906947,0.6927899644006149,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Samuel Eto'o Fils,Barcelona,12.000416659433121,0.5920397733973555,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
Lionel Andrés Messi Cuccittini,Barcelona,30.888994803975088,0.20185728702204406,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Samuel Eto'o Fils,Barcelona,10.042410069301097,0.6819534700752614,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Andrés Iniesta Luján,Barcelona,16.113658802394944,0.41195941554362864,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Samuel Eto'o Fils,Barcelona,17.12074764722615,0.34191517125500914,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Andrés Iniesta Luján,Barcelona,24.763077353188557,0.19283412672410535,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,13.682105101189658,0.34003566339644353,0,0,1,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,13.209466302617985,0.5402705059831343,0,0,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Rafael Márquez Álvarez,Barcelona,19.68247951859724,0.3352317115821999,0,0,0,0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Rafael Márquez Álvarez,Barcelona,10.376897416858279,0.6202354397820589,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Thierry Henry,Barcelona,23.30708046924796,0.3089292132070019,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Bojan Krkíc Pérez,Barcelona,28.488594208911042,0.23926470882161655,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Bojan Krkíc Pérez,Barcelona,28.208154849263003,0.25009707011138427,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,23.807771840304586,0.2831736179272024,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Thierry Henry,Barcelona,23.192455669894034,0.2592042481771135,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,13.891724155050015,0.5092867450513676,1,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Thierry Henry,Barcelona,17.748521065147933,0.2967642603423597,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Xavier Hernández Creus,Barcelona,27.002962800403957,0.2694112357256102,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Thierry Henry,Barcelona,6.041522986797291,1.079563563332424,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Rafael Márquez Álvarez,Barcelona,32.20838400168503,0.22284530783647943,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Zlatan Ibrahimović,Barcelona,8.769264507357505,0.7868102409188892,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Seydou Kéita,Barcelona,33.93243286297049,0.20361410017734458,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,25.799224794555354,0.27978445165209975,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Seydou Kéita,Barcelona,30.980800506119916,0.22064731804823748,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Thierry Henry,Barcelona,18.961276328348788,0.23257007264381224,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Zlatan Ibrahimović,Barcelona,19.728405916343068,0.2644014485516516,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,24.459149617270022,0.29639331191960444,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Seydou Kéita,Barcelona,16.83864602632884,0.32171013102627016,0,0,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Pedro Eliezer Rodríguez Ledesma,Barcelona,20.997618912629118,0.20100765042342073,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Daniel Alves da Silva,Barcelona,32.407560846197605,0.1781174213192903,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Seydou Kéita,Barcelona,7.640026177965628,0.8778649883275591,1,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Seydou Kéita,Barcelona,27.200183822908258,0.2675073361439759,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Andrés Iniesta Luján,Barcelona,21.74235497824465,0.20885925105308895,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Xavier Hernández Creus,Barcelona,28.2177249260106,0.24729633972457646,1,0,0,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Pedro Eliezer Rodríguez Ledesma,Barcelona,9.861541461658009,0.7076685340041838,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Pedro Eliezer Rodríguez Ledesma,Barcelona,27.681221071332814,0.21351777099618122,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,13.379461872586655,0.3786010459846501,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Xavier Hernández Creus,Barcelona,25.14318993286254,0.284278409264872,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,5.295280917949493,1.2035217983247484,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Sergio Busquets i Burgos,Barcelona,22.80372776543344,0.30119899855519244,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,11.800423721205943,0.6014835151266787,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
Andrés Iniesta Luján,Barcelona,31.776248991975123,0.22183861979073677,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,22.22476096609365,0.26051462616146803,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Andrés Iniesta Luján,Barcelona,23.920911353876136,0.3034040328760232,0,0,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Rafael Márquez Álvarez,Barcelona,28.02641611051973,0.248820796069518,0,0,0,0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Sergio Busquets i Burgos,Barcelona,7.247068372797372,0.8087050246837282,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Lionel Andrés Messi Cuccittini,Barcelona,12.100413216084807,0.5874250436222561,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
Samuel Eto'o Fils,Barcelona,18.157092278225612,0.35870788499960804,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,10.080178569846867,0.4619484863384629,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Thierry Henry,Barcelona,21.73131381210073,0.30884590314046884,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Samuel Eto'o Fils,Barcelona,26.737239947309444,0.21373313921103,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,10.294173109094295,0.5583584767326213,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,20.513897728125677,0.346553026079255,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Samuel Eto'o Fils,Barcelona,15.882380174268594,0.4484515099451761,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Samuel Eto'o Fils,Barcelona,8.32165848854662,0.7423375774197857,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Andrés Iniesta Luján,Barcelona,18.191481522954643,0.3874107508297073,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Samuel Eto'o Fils,Barcelona,7.762087348130011,0.6434355407556112,0,0,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,10.001999800039988,0.6915443749313254,1,0,0,0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
